age,website_visits,time_spent_on_website,page_views_per_visit,status,current_occupation_Professional,current_occupation_Student,current_occupation_Unemployed,first_interaction_Mobile App,first_interaction_Website,profile_completed_High,profile_completed_Low,profile_completed_Medium,last_activity_Email Activity,last_activity_Phone Activity,last_activity_Website Activity,print_media_type1_No,print_media_type1_Yes,print_media_type2_No,print_media_type2_Yes,digital_media_No,digital_media_Yes,educational_channels_No,educational_channels_Yes,referral_No,referral_Yes
55,2,1073,1.335,0,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
59,1,1,2.039,1,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
36,2,1104,3.679,0,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
59,6,517,3.239,1,True,False,False,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False
24,2,177,0.04,0,False,True,False,False,True,True,False,False,False,False,True,False,True,True,False,True,False,False,True,True,False
23,7,243,3.512,0,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
55,7,2214,1.982,0,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
27,1,377,7.663,0,True,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,False,True,True,False
56,2,78,5.695,0,False,False,True,True,False,False,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False
19,1,1158,2.141,0,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
62,2,2265,2.112,0,False,False,True,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
56,2,2531,2.023,0,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
51,2,2068,2.245,0,False,False,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
34,3,1800,2.152,1,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False
50,7,52,1.805,0,True,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False,True,True,False
46,7,79,3.617,0,False,False,True,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False
23,6,203,2.03,0,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
55,1,390,1.45,0,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False
41,1,1,2.267,1,True,False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
59,5,419,3.362,0,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
58,9,299,8.858,0,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False
56,3,80,2.132,0,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
46,9,203,2.166,0,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,True,False
47,2,314,2.06,0,False,False,True,False,True,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False
57,5,91,1.971,0,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
58,3,1,3.701,0,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
57,8,68,3.099,0,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
47,1,417,5.629,0,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False
28,5,378,2.245,0,True,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,False,True,True,False
59,0,0,0.0,1,True,False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
22,6,2372,3.263,0,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
32,2,58,0.274,0,True,False,False,False,True,True,False,False,False,False,True,True,False,False,True,True,False,False,True,True,False
57,5,107,3.305,0,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
24,4,425,0.285,0,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
59,4,205,1.757,0,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
57,2,680,5.361,1,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False
56,2,152,2.216,0,True,False,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False
60,1,90,5.863,0,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
44,2,1234,2.261,0,False,False,True,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
32,2,940,5.628,1,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,True,False
60,4,41,2.247,0,True,False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
60,3,1038,2.174,1,True,False,False,False,True,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False
57,2,407,3.575,0,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False
58,7,329,8.231,1,True,False,False,False,True,True,False,False,False,False,True,True,False,True,False,True,False,False,True,True,False
56,2,1209,8.5,0,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
51,5,713,0.104,1,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True
55,2,1506,2.693,0,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
58,7,1492,2.407,0,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
32,2,362,1.402,0,True,False,False,True,False,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False
53,2,1410,2.192,1,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True
57,1,164,3.085,0,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False
25,1,1240,11.739,0,True,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False
28,1,281,2.156,0,True,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False
62,7,626,0.233,1,False,False,True,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
62,2,162,7.284,0,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False
58,4,202,3.136,0,True,False,False,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False
57,8,350,2.056,0,True,False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
59,1,2335,1.827,0,False,False,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
45,3,1,6.996,0,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False
58,2,1481,2.24,0,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
42,7,271,5.593,0,True,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False
53,9,2443,2.066,0,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,True,False
21,2,86,2.176,0,False,True,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False
59,2,1810,3.534,1,True,False,False,False,True,True,False,False,False,False,True,True,False,True,False,False,True,True,False,True,False
55,1,654,0.144,1,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
56,3,2216,1.966,1,True,False,False,True,False,True,False,False,False,False,True,False,True,True,False,True,False,False,True,True,False
24,2,676,8.107,0,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
28,2,1921,3.383,0,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
50,1,1934,3.537,1,True,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False
57,5,2321,3.615,1,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
56,2,355,5.637,0,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
29,5,378,1.779,0,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
58,5,24,0.042,0,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
40,2,377,3.38,0,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
60,5,83,2.233,0,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
58,2,370,2.187,0,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
58,4,121,1.662,0,True,False,False,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False
23,2,237,3.368,0,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
57,2,570,5.662,0,True,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False
42,3,578,2.054,0,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False
63,6,274,2.153,0,False,False,True,True,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False
